date,state,positive,negative,death,positiveIncrease,negativeIncrease,score
2020-3-26,ID,123,2065,0,50,178
2020-3-26,IL,2538,14093,26,673,1749
2020-3-26,IN,645,4006,17,168,1127
2020-3-26,KS,168,2869,3,42,509
2020-3-26,KY,198,3102,4,41,237
2020-3-26,LA,2305,15724,83,510,6068
2020-3-26,MA,2417,21204,25,579,3248
2020-3-26,MD,580,94,4,157,0
2020-3-26,ME,155,3394,,6,217
2020-3-26,MI,2856,6550,60,562,4481
2020-3-26,MN,346,12604,2,59,1416
2020-3-26,MO,502,369,8,146,0
2020-3-26,MP,0,,0,0,0
2020-3-26,MS,485,2291,6,108,725
2020-3-26,MT,71,2128,,18,180
2020-3-26,NC,636,12274,2,132,2289
2020-3-26,ND,52,2039,0,13,305
2020-3-26,NE,73,1584,0,12,280
2020-3-26,NH,137,3001,1,29,645
2020-3-26,NJ,6876,13661,81,2474,3209
2020-3-26,NM,112,7681,1,12,939
2020-3-26,NV,420,4697,10,99,446
2020-3-26,NY,37258,84846,385,6447,12178
2020-3-26,OH,867,16449,15,163,2389
2020-3-26,OK,248,958,7,84,153
2020-3-26,OR,327,6953,11,118,2603
2020-3-26,PA,1687,16441,16,560,5248
2020-3-26,PR,64,377,2,13,60
2020-3-26,RI,165,1339,,41,196
2020-3-26,SC,456,2307,9,32,4
2020-3-26,SD,46,1973,1,5,1154
2020-3-26,TN,957,13952,3,173,2940
2020-3-26,TX,1396,20028,18,422,7508
2020-3-26,UT,402,7308,1,56,817
2020-3-26,VA,460,5729,13,69,750
2020-3-26,VI,17,55,0,0,0
2020-3-26,VT,158,1850,9,35,261
2020-3-26,WA,2580,31712,132,111,0
2020-3-26,WI,707,11583,8,122,1494
2020-3-26,WV,51,1031,0,12,272
2020-3-26,WY,53,1052,,9,98
2020-3-25,AK,42,1649,1,6,663
2020-3-25,AL,283,2529,0,68,423
2020-3-25,AR,280,1437,2,62,490
2020-3-25,AS,0,,0,0,0
2020-3-25,AZ,450,323,6,93,10
2020-3-25,CA,2355,15921,53,253,2469
2020-3-25,CO,912,6789,11,192,1285
2020-3-25,CT,875,5023,19,257,341
2020-3-25,DC,183,1423,2,46,228
2020-3-25,DE,115,36,0,24,0
2020-3-25,FL,1682,15374,22,270,2247
2020-3-25,GA,1247,4932,40,221,474
2020-3-25,GU,37,233,1,5,32
2020-3-25,HI,90,4357,1,13,768
2020-3-25,IA,145,2578,1,21,263
2020-3-25,ID,73,1887,0,23,0
2020-3-25,IL,1865,12344,19,330,2410
2020-3-25,IN,477,2879,14,112,313
2020-3-25,KS,126,2360,3,28,274
2020-3-25,KY,157,2865,4,33,1103
2020-3-25,LA,1795,9656,65,407,2441
2020-3-25,MA,1838,17956,15,679,5366
2020-3-25,MD,423,94,4,74,0
2020-3-25,ME,149,3177,,24,163
2020-3-25,MI,2294,2069,43,503,0
2020-3-25,MN,287,11188,1,25,5638
2020-3-25,MO,356,369,8,173,0
2020-3-25,MP,0,,0,0,0
2020-3-25,MS,377,1566,2,57,14
2020-3-25,MT,53,1948,,7,305
2020-3-25,NC,504,9985,1,106,1844
2020-3-25,ND,39,1734,0,5,280
2020-3-25,NE,61,1304,0,9,329
2020-3-25,NH,108,2356,1,7,909
2020-3-25,NJ,4402,10452,62,727,2127
2020-3-25,NM,100,6742,1,17,852
2020-3-25,NV,321,4251,6,43,297
2020-3-25,NY,30811,72668,285,5146,7063
2020-3-25,OH,704,14060,10,140,13920
2020-3-25,OK,164,805,5,58,70
2020-3-25,OR,209,4350,8,0,0
2020-3-25,PA,1127,11193,11,276,2550
2020-3-25,PR,51,317,2,12,49
2020-3-25,RI,124,1143,,18,23
2020-3-25,SC,424,2303,7,126,291
2020-3-25,SD,41,819,1,11,29
2020-3-25,TN,784,11012,3,117,495
2020-3-25,TX,974,12520,12,564,1763
2020-3-25,UT,346,6491,1,47,967
2020-3-25,VA,391,4979,9,101,799
2020-3-25,VI,17,55,0,0,55
2020-3-25,VT,123,1589,8,28,149
2020-3-25,WA,2469,31712,123,248,0
2020-3-25,WI,585,10089,7,128,1852
2020-3-25,WV,39,759,0,19,149
2020-3-25,WY,44,954,,15,244
2020-3-24,AK,36,986,,14,40
2020-3-24,AL,215,2106,0,48,441
2020-3-24,AR,218,947,0,44,41
2020-3-24,AS,0,,0,0,0
2020-3-24,AZ,357,313,5,92,4
2020-3-24,CA,2102,13452,40,369,885
2020-3-24,CO,720,5504,7,129,659
2020-3-24,CT,618,4682,12,203,597
2020-3-24,DC,137,1195,2,21,82
2020-3-24,DE,91,36,0,23,0
2020-3-24,FL,1412,13127,18,241,2064
2020-3-24,GA,1026,4458,32,254,161
2020-3-24,GU,32,201,1,3,40
2020-3-24,HI,77,3589,1,21,634
2020-3-24,IA,124,2315,,19,272
2020-3-24,ID,50,1887,0,3,578
2020-3-24,IL,1535,9934,16,262,1351
2020-3-24,IN,365,2566,12,106,865
2020-3-24,KS,98,2086,2,16,1669
2020-3-24,KY,124,1762,4,20,0
2020-3-24,LA,1388,7215,46,216,2439
2020-3-24,MA,1159,12590,11,382,4445
2020-3-24,MD,349,94,3,61,0
2020-3-24,ME,125,3014,,18,223
2020-3-24,MI,1791,2069,24,463,0
2020-3-24,MN,262,5550,1,27,1039
2020-3-24,MO,183,369,3,0,0
2020-3-24,MP,0,,0,0,0
2020-3-24,MS,320,1552,1,71,409
2020-3-24,MT,46,1643,,12,497
2020-3-24,NC,398,8141,0,101,0
2020-3-24,ND,34,1454,0,4,101
2020-3-24,NE,52,975,0,2,619
2020-3-24,NH,101,1447,1,23,73
2020-3-24,NJ,3675,8325,44,831,7966
2020-3-24,NM,83,5890,,18,569
2020-3-24,NV,278,3954,4,33,464
2020-3-24,NY,25665,65605,210,4790,8191
2020-3-24,OH,564,140,8,122,0
2020-3-24,OK,106,735,3,25,41
2020-3-24,OR,209,4350,8,18,701
2020-3-24,PA,851,8643,7,207,2048
2020-3-24,PR,39,268,2,8,79
2020-3-24,RI,106,1120,,0,188
2020-3-24,SC,298,2012,5,-1,546
2020-3-24,SD,30,790,1,2,28
2020-3-24,TN,667,10517,2,52,7245
2020-3-24,TX,410,10757,9,58,1054
2020-3-24,UT,299,5524,1,42,734
2020-3-24,VA,290,4180,7,36,737
2020-3-24,VI,17,,0,0,0
2020-3-24,VT,95,1440,7,20,334
2020-3-24,WA,2221,31712,110,225,2833
2020-3-24,WI,457,8237,5,41,1187
2020-3-24,WV,20,610,0,4,166
2020-3-24,WY,29,710,,3,118
2020-3-23,AK,22,946,,0,0
2020-3-23,AL,167,1665,0,29,201
2020-3-23,AR,174,906,0,9,195
2020-3-23,AS,,,0,0,0
2020-3-23,AZ,265,309,2,113,27
2020-3-23,CA,1733,12567,27,197,1263
2020-3-23,CO,591,4845,6,116,770
2020-3-23,CT,415,4085,10,192,1208
2020-3-23,DC,116,1113,2,18,156
2020-3-23,DE,68,36,0,12,0
2020-3-23,FL,1171,11063,14,341,3073
2020-3-23,GA,772,4297,25,172,877
2020-3-23,GU,29,161,1,2,35
2020-3-23,HI,56,2955,,8,2692
2020-3-23,IA,105,2043,,15,828
2020-3-23,ID,47,1309,0,5,134
2020-3-23,IL,1273,8583,12,224,1312
2020-3-23,IN,259,1701,7,58,408
2020-3-23,KS,82,417,2,18,0
2020-3-23,KY,104,1762,3,5,290
2020-3-23,LA,1172,4776,34,335,2115
2020-3-23,MA,777,8145,9,131,2686
2020-3-23,MD,288,94,3,44,0
2020-3-23,ME,107,2791,,18,527
2020-3-23,MI,1328,2069,15,293,0
2020-3-23,MN,235,4511,1,66,0
2020-3-23,MO,183,369,3,93,0
2020-3-23,MP,0,,0,0,0
2020-3-23,MS,249,1143,1,42,29
2020-3-23,MT,34,1146,,3,0
2020-3-23,NC,297,8141,0,42,1958
2020-3-23,ND,30,1353,0,2,93
2020-3-23,NE,50,356,0,2,0
2020-3-23,NH,78,1374,,13,186
2020-3-23,NJ,2844,359,27,930,32
2020-3-23,NM,65,5321,,8,599
2020-3-23,NV,245,3490,4,55,1042
2020-3-23,NY,20875,57414,114,5707,11181
2020-3-23,OH,442,140,6,91,0
2020-3-23,OK,81,694,2,14,25
2020-3-23,OR,191,3649,5,30,785
2020-3-23,PA,644,6595,6,165,1631
2020-3-23,PR,31,189,2,8,6
2020-3-23,RI,106,932,,23,0
2020-3-23,SC,299,1466,5,104,0
2020-3-23,SD,28,762,1,7,22
2020-3-23,TN,615,3272,2,110,0
2020-3-23,TX,352,9703,8,18,1281
2020-3-23,UT,257,4790,1,76,1282
2020-3-23,VA,254,3443,6,35,325
2020-3-23,VI,17,,0,11,0
2020-3-23,VT,75,1106,5,23,0
2020-3-23,WA,1996,28879,95,203,3551
2020-3-23,WI,416,7050,5,31,820
2020-3-23,WV,16,444,0,4,59
2020-3-23,WY,26,592,,2,154
2020-3-22,AK,22,946,,8,188
2020-3-22,AL,138,1464,0,14,1436
2020-3-22,AR,165,711,0,47,144
2020-3-22,AS,,,0,0,0
2020-3-22,AZ,152,282,2,48,42
2020-3-22,CA,1536,11304,27,257,55
2020-3-22,CO,475,4075,5,112,758
2020-3-22,CT,223,2877,5,29,771
2020-3-22,DC,98,957,1,21,451
2020-3-22,DE,56,36,0,11,0
2020-3-22,FL,830,7990,13,172,1411
2020-3-22,GA,600,3420,23,93,863
2020-3-22,GU,27,126,1,12,18
2020-3-22,HI,48,263,,11,139
2020-3-22,IA,90,1215,,22,166
2020-3-22,ID,42,1175,0,11,295
2020-3-22,IL,1049,7271,9,296,1783
2020-3-22,IN,201,1293,6,75,586
2020-3-22,KS,64,417,2,9,0
2020-3-22,KY,99,1472,3,45,758
2020-3-22,LA,837,2661,20,252,481
2020-3-22,MA,646,5459,5,121,707
2020-3-22,MD,244,94,3,54,0
2020-3-22,ME,89,2264,,16,0
2020-3-22,MI,1035,2069,8,248,0
2020-3-22,MN,169,4511,1,31,559
2020-3-22,MO,90,369,3,17,0
2020-3-22,MP,0,,0,0,0
2020-3-22,MS,207,1114,1,67,419
2020-3-22,MT,31,1146,,11,0
2020-3-22,NC,255,6183,0,71,1091
2020-3-22,ND,28,1260,0,0,119
2020-3-22,NE,48,356,0,10,0
2020-3-22,NH,65,1188,,10,215
2020-3-22,NJ,1914,327,20,587,33
2020-3-22,NM,57,4722,,0,951
2020-3-22,NV,190,2448,2,66,64
2020-3-22,NY,15168,46233,114,4812,11152
2020-3-22,OH,351,140,3,104,0
2020-3-22,OK,67,669,2,14,109
2020-3-22,OR,161,2864,4,47,861
2020-3-22,PA,479,4964,2,108,1198
2020-3-22,PR,23,183,,2,40
2020-3-22,RI,83,932,,17,70
2020-3-22,SC,195,1466,3,43,211
2020-3-22,SD,21,740,1,7,49
2020-3-22,TN,505,3272,,134,0
2020-3-22,TX,334,8422,5,30,2204
2020-3-22,UT,181,3508,1,45,1084
2020-3-22,VA,219,3118,3,67,480
2020-3-22,VI,6,,0,0,0
2020-3-22,VT,52,1106,2,23,327
2020-3-22,WA,1793,25328,94,269,3609
2020-3-22,WI,385,6230,4,104,1602
2020-3-22,WV,12,385,0,1,55
2020-3-22,WY,24,438,,1,0
2020-3-21,AK,14,758,,2,72
2020-3-21,AL,124,28,0,43,0
2020-3-21,AR,118,567,,22,216
2020-3-21,AS,,,0,0,0
2020-3-21,AZ,104,240,1,39,29
2020-3-21,CA,1279,11249,24,216,825
2020-3-21,CO,363,3317,4,86,642
2020-3-21,CT,194,2106,4,0,1502
2020-3-21,DC,77,506,1,6,5
2020-3-21,DE,45,36,0,7,0
2020-3-21,FL,658,6579,12,138,4709
2020-3-21,GA,507,2557,14,87,591
2020-3-21,GU,15,108,,1,22
2020-3-21,HI,37,124,,11,0
2020-3-21,IA,68,1049,,23,407
2020-3-21,ID,31,880,,8,290
2020-3-21,IL,753,5488,6,168,1792
2020-3-21,IN,126,707,4,47,232
2020-3-21,KS,55,417,2,11,0
2020-3-21,KY,54,714,2,7,122
2020-3-21,LA,585,2180,16,106,1612
2020-3-21,MA,525,4752,1,112,1074
2020-3-21,MD,190,94,2,41,0
2020-3-21,ME,73,2264,,16,0
2020-3-21,MI,787,2069,5,238,0
2020-3-21,MN,138,3952,1,23,211
2020-3-21,MO,73,369,3,26,0
2020-3-21,MP,0,,0,0,0
2020-3-21,MS,140,695,1,60,0
2020-3-21,MT,20,1146,,4,215
2020-3-21,NC,184,5092,0,47,1996
2020-3-21,ND,28,1141,0,8,341
2020-3-21,NE,38,356,0,6,116
2020-3-21,NH,55,973,,11,228
2020-3-21,NJ,1327,294,16,437,30
2020-3-21,NM,57,3771,,14,0
2020-3-21,NV,124,2384,2,15,392
2020-3-21,NY,10356,35081,44,3254,9756
2020-3-21,OH,247,140,3,78,0
2020-3-21,OK,53,560,1,4,22
2020-3-21,OR,114,2003,3,0,0
2020-3-21,PA,371,3766,2,103,1192
2020-3-21,PR,21,143,,7,29
2020-3-21,RI,66,862,,12,208
2020-3-21,SC,152,1255,1,71,422
2020-3-21,SD,14,691,1,0,28
2020-3-21,TN,371,3272,,143,2709
2020-3-21,TX,304,6218,5,110,1135
2020-3-21,UT,136,2424,0,24,389
2020-3-21,VA,152,2638,2,38,427
2020-3-21,VI,6,,0,3,0
2020-3-21,VT,29,779,2,0,0
2020-3-21,WA,1524,21719,83,148,2383
2020-3-21,WI,281,4628,4,75,1173
2020-3-21,WV,11,330,0,4,111
2020-3-21,WY,23,438,,4,107
2020-3-20,AK,12,686,,6,254
2020-3-20,AL,81,28,0,13,0
2020-3-20,AR,96,351,,50,41
2020-3-20,AS,0,,0,0,0
2020-3-20,AZ,65,211,0,21,36
2020-3-20,CA,1063,10424,20,139,1637
2020-3-20,CO,277,2675,3,61,563
2020-3-20,CT,194,604,3,98,0
2020-3-20,DC,71,501,1,32,348
2020-3-20,DE,38,36,0,8,0
2020-3-20,FL,520,1870,10,130,337
2020-3-20,GA,420,1966,13,133,422
2020-3-20,GU,14,86,,2,17
2020-3-20,HI,26,124,,10,31
2020-3-20,IA,45,642,,7,559
2020-3-20,ID,23,590,,12,131
2020-3-20,IL,585,3696,5,163,971
2020-3-20,IN,79,475,2,23,151
2020-3-20,KS,44,417,1,10,0
2020-3-20,KY,47,592,1,12,138
2020-3-20,LA,479,568,12,132,110
2020-3-20,MA,413,3678,1,85,874
2020-3-20,MD,149,94,1,42,0
2020-3-20,ME,57,2264,,4,260
2020-3-20,MI,549,2069,3,213,-44
2020-3-20,MN,115,3741,,26,792
2020-3-20,MO,47,369,1,23,61
2020-3-20,MP,0,,0,0,0
2020-3-20,MS,80,695,1,30,143
2020-3-20,MT,16,931,,4,170
2020-3-20,NC,137,3096,0,40,688
2020-3-20,ND,20,800,0,5,307
2020-3-20,NE,32,240,0,5,0
2020-3-20,NH,44,745,,5,124
2020-3-20,NJ,890,264,11,148,54
2020-3-20,NM,43,3771,,8,1009
2020-3-20,NV,109,1992,1,14,366
2020-3-20,NY,7102,25325,35,2950,7193
2020-3-20,OH,169,140,1,50,0
2020-3-20,OK,49,538,1,5,72
2020-3-20,OR,114,2003,3,26,674
2020-3-20,PA,268,2574,1,83,966
2020-3-20,PR,14,114,,9,58
2020-3-20,RI,54,654,,21,114
2020-3-20,SC,81,833,1,21,250
2020-3-20,SD,14,663,1,3,112
2020-3-20,TN,228,563,,74,214
2020-3-20,TX,194,5083,5,51,2871
2020-3-20,UT,112,2035,0,34,587
2020-3-20,VA,114,2211,2,20,382
2020-3-20,VI,3,,0,0,0
2020-3-20,VT,29,779,2,7,134
2020-3-20,WA,1376,19336,74,189,3418
2020-3-20,WI,206,3455,3,51,1263
2020-3-20,WV,7,219,0,5,76
2020-3-20,WY,19,331,,1,60
2020-3-19,AK,6,432,,0,26
2020-3-19,AL,68,28,0,22,0
2020-3-19,AR,46,310,,13,74
2020-3-19,AS,0,,0,0,0
2020-3-19,AZ,44,175,0,16,27
2020-3-19,CA,924,8787,18,313,806
2020-3-19,CO,216,2112,2,33,495
2020-3-19,CT,96,604,1,28,479
2020-3-19,DC,39,153,0,8,15
2020-3-19,DE,30,36,0,5,0
2020-3-19,FL,390,1533,8,76,308
2020-3-19,GA,287,1544,10,90,233
2020-3-19,GU,12,69,,4,12
2020-3-19,HI,16,93,,2,0
2020-3-19,IA,38,83,,9,0
2020-3-19,ID,11,459,,2,0
2020-3-19,IL,422,2725,4,134,962
2020-3-19,IN,56,324,2,17,170
2020-3-19,KS,34,417,1,18,0
2020-3-19,KY,35,454,1,9,100
2020-3-19,LA,347,458,8,107,123
2020-3-19,MA,328,2804,,72,789
2020-3-19,MD,107,94,1,22,0
2020-3-19,ME,53,2004,,10,334
2020-3-19,MI,336,2113,3,256,1841
2020-3-19,MN,89,2949,,12,264
2020-3-19,MO,24,308,1,11,55
2020-3-19,MP,0,,0,0,0
2020-3-19,MS,50,552,,16,73
2020-3-19,MT,12,761,,2,262
2020-3-19,NC,97,2408,0,34,621
2020-3-19,ND,15,493,0,9,225
2020-3-19,NE,27,240,0,3,34
2020-3-19,NH,39,621,,13,108
2020-3-19,NJ,742,210,9,315,20
2020-3-19,NM,35,2762,,7,436
2020-3-19,NV,95,1626,1,40,1458
2020-3-19,NY,4152,18132,12,1770,5917
2020-3-19,OH,119,140,,31,0
2020-3-19,OK,44,466,1,15,88
2020-3-19,OR,88,1329,3,13,211
2020-3-19,PA,185,1608,1,52,421
2020-3-19,PR,5,56,,0,25
2020-3-19,RI,33,540,,0,0
2020-3-19,SC,60,583,1,0,0
2020-3-19,SD,11,551,1,0,0
2020-3-19,TN,154,349,,56,0
2020-3-19,TX,143,2212,3,60,388
2020-3-19,UT,78,1448,0,15,1317
2020-3-19,VA,94,1829,2,17,628
2020-3-19,VI,3,,0,1,0
2020-3-19,VT,22,645,,3,53
2020-3-19,WA,1187,15918,66,175,2801
2020-3-19,WI,155,2192,,49,615
2020-3-19,WV,2,143,0,1,21
2020-3-19,WY,18,271,,3,93
2020-3-18,AK,6,406,,3,72
2020-3-18,AL,46,28,0,10,0
2020-3-18,AR,33,236,,11,39
2020-3-18,AS,0,,0,0,0
2020-3-18,AZ,28,148,0,8,6
2020-3-18,CA,611,7981,13,128,0
2020-3-18,CO,183,1617,2,23,561
2020-3-18,CT,68,125,,27,0
2020-3-18,DC,31,138,,9,34
2020-3-18,DE,25,36,,9,0
2020-3-18,FL,314,1225,7,128,285
2020-3-18,GA,197,1311,1,51,1311
2020-3-18,GU,8,57,,3,16
2020-3-18,HI,14,93,,4,93
2020-3-18,IA,29,83,,6,0
2020-3-18,ID,9,459,,2,113
2020-3-18,IL,288,1763,1,129,423
2020-3-18,IN,39,154,2,9,25
2020-3-18,KS,16,417,1,1,35
2020-3-18,KY,26,354,1,4,59
2020-3-18,LA,240,335,6,69,49
2020-3-18,MA,256,2015,,38,474
2020-3-18,MD,85,94,,28,0
2020-3-18,ME,43,1670,,11,367
2020-3-18,MI,80,272,,15,0
2020-3-18,MN,77,2685,,17,409
2020-3-18,MO,13,253,0,5,46
2020-3-18,MP,0,,0,0,0
2020-3-18,MS,34,479,,13,111
2020-3-18,MT,10,499,,2,196
2020-3-18,NC,63,1787,0,23,1313
2020-3-18,ND,6,268,0,3,48
2020-3-18,NE,24,206,,3,0
2020-3-18,NH,26,513,,9,158
2020-3-18,NJ,427,190,5,160,27
2020-3-18,NM,28,2326,,5,1077
2020-3-18,NV,55,168,1,0,0
2020-3-18,NY,2382,12215,12,682,6709
2020-3-18,OH,88,140,,21,0
2020-3-18,OK,29,378,,12,131
2020-3-18,OR,75,1118,3,28,429
2020-3-18,PA,133,1187,,37,308
2020-3-18,PR,5,31,,0,18
2020-3-18,RI,33,540,,12,232
2020-3-18,SC,60,583,1,27,272
2020-3-18,SD,11,551,1,0,0
2020-3-18,TN,98,349,,25,19
2020-3-18,TX,83,1824,2,19,620
2020-3-18,UT,63,131,0,12,0
2020-3-18,VA,77,1201,1,10,240
2020-3-18,VI,2,,0,0,0
2020-3-18,VT,19,592,,9,97
2020-3-18,WA,1012,13117,52,108,1535
2020-3-18,WI,106,1577,,34,539
2020-3-18,WV,1,122,0,1,42
2020-3-18,WY,15,178,,5,83
2020-3-17,AK,3,334,,2,191
2020-3-17,AL,36,28,0,8,0
2020-3-17,AR,22,197,,0,65
2020-3-17,AS,0,,,0,0
2020-3-17,AZ,20,142,0,2,17
2020-3-17,CA,483,7981,11,148,0
2020-3-17,CO,160,1056,1,29,429
2020-3-17,CT,41,125,,15,0
2020-3-17,DC,22,104,,5,8
2020-3-17,DE,16,36,,8,0
2020-3-17,FL,186,940,6,45,256
2020-3-17,GA,146,,1,25,0
2020-3-17,GU,5,41,,2,18
2020-3-17,HI,10,,,3,0
2020-3-17,IA,23,83,,1,0
2020-3-17,ID,7,346,,2,81
2020-3-17,IL,159,1340,1,66,408
2020-3-17,IN,30,129,2,6,14
2020-3-17,KS,15,382,1,4,216
2020-3-17,KY,22,295,1,1,61
2020-3-17,LA,171,286,4,57,98
2020-3-17,MA,218,1541,,54,1189
2020-3-17,MD,57,94,,20,0
2020-3-17,ME,32,1303,,15,539
2020-3-17,MI,65,272,,12,0
2020-3-17,MN,60,2276,,6,437
2020-3-17,MO,8,207,0,2,43
2020-3-17,MP,0,,,0,0
2020-3-17,MS,21,368,,9,91
2020-3-17,MT,8,303,,1,105
2020-3-17,NC,40,474,0,7,178
2020-3-17,ND,3,220,0,2,97
2020-3-17,NE,21,206,,3,36
2020-3-17,NH,17,355,,4,84
2020-3-17,NJ,267,163,3,89,43
2020-3-17,NM,23,1249,,6,683
2020-3-17,NV,55,168,1,10,0
2020-3-17,NY,1700,5506,7,750,963
2020-3-17,OH,67,140,,17,0
2020-3-17,OK,17,247,,7,73
2020-3-17,OR,47,689,,8,110
2020-3-17,PA,96,879,,20,209
2020-3-17,PR,5,13,,0,4
2020-3-17,RI,21,308,,0,0
2020-3-17,SC,33,311,1,5,76
2020-3-17,SD,11,551,,1,57
2020-3-17,TN,73,330,,21,60
2020-3-17,TX,64,1204,1,7,1204
2020-3-17,UT,51,131,0,12,0
2020-3-17,VA,67,961,1,16,523
2020-3-17,VI,2,,,1,0
2020-3-17,VT,10,495,,2,74
2020-3-17,WA,904,11582,48,135,2131
2020-3-17,WI,72,1038,,25,534
2020-3-17,WV,0,80,0,0,0
2020-3-17,WY,10,95,,7,95
2020-3-16,AK,1,143,,0,0
2020-3-16,AL,28,28,0,16,0
2020-3-16,AR,22,132,,6,29
2020-3-16,AS,0,,,,
2020-3-16,AZ,18,125,0,6,4
2020-3-16,CA,335,7981,6,42,7065
2020-3-16,CO,131,627,1,0,0
2020-3-16,CT,26,125,,6,0
2020-3-16,DC,17,96,,1,17
2020-3-16,DE,8,36,,2,0
2020-3-16,FL,141,684,4,25,6
2020-3-16,GA,121,,1,22,0
2020-3-16,GU,3,23,,,
2020-3-16,HI,7,,,5,0
2020-3-16,IA,22,83,,4,0
2020-3-16,ID,5,265,,0,91
2020-3-16,IL,93,932,,29,483
2020-3-16,IN,24,115,1,5,13
2020-3-16,KS,11,166,1,3,31
2020-3-16,KY,21,234,1,5,95
2020-3-16,LA,114,188,2,23,32
2020-3-16,MA,164,352,,26,0
2020-3-16,MD,37,94,,6,0
2020-3-16,ME,17,764,,14,673
2020-3-16,MI,53,272,,20,67
2020-3-16,MN,54,1839,,19,452
2020-3-16,MO,6,164,0,1,42
2020-3-16,MP,0,,,,
2020-3-16,MS,12,277,,2,193
2020-3-16,MT,7,198,,0,95
2020-3-16,NC,33,296,0,1,69
2020-3-16,ND,1,123,0,0,28
2020-3-16,NE,18,170,,1,90
2020-3-16,NH,13,271,,0,0
2020-3-16,NJ,178,120,2,80,0
2020-3-16,NM,17,566,,4,84
2020-3-16,NV,45,168,1,24,0
2020-3-16,NY,950,4543,7,221,0
2020-3-16,OH,50,140,,14,1
2020-3-16,OK,10,174,,1,56
2020-3-16,OR,39,579,,3,159
2020-3-16,PA,76,670,,13,465
2020-3-16,PR,5,9,,,
2020-3-16,RI,21,308,,1,110
2020-3-16,SC,28,235,1,9,81
2020-3-16,SD,10,494,,1,167
2020-3-16,TN,52,270,,13,113
2020-3-16,TX,57,,,1,0
2020-3-16,UT,39,131,0,11,0
2020-3-16,VA,51,438,1,6,75
2020-3-16,VI,1,,,,
2020-3-16,VT,8,421,,4,73
2020-3-16,WA,769,9451,42,127,2329
2020-3-16,WI,47,504,,14,191
2020-3-16,WV,0,80,0,0,42
2020-3-16,WY,3,,,0,0
2020-3-15,AK,1,143,,0,0
2020-3-15,AL,12,28,0,6,6
2020-3-15,AR,16,103,,4,38
2020-3-15,AZ,12,121,0,0,0
2020-3-15,CA,293,916,5,41,0
2020-3-15,CO,131,627,1,30,17
2020-3-15,CT,20,125,,9,0
2020-3-15,DC,16,79,,6,30
2020-3-15,DE,6,36,,0,0
2020-3-15,FL,116,678,4,39,200
2020-3-15,GA,99,,1,33,0
2020-3-15,HI,2,,,0,0
2020-3-15,IA,18,83,,1,0
2020-3-15,ID,5,174,,3,0
2020-3-15,IL,64,449,,18,133
2020-3-15,IN,19,102,0,4,28
2020-3-15,KS,8,135,1,2,42
2020-3-15,KY,16,139,,2,0
2020-3-15,LA,91,156,2,22,47
2020-3-15,MA,138,352,,0,0
2020-3-15,MD,31,94,,5,0
2020-3-15,ME,3,91,,0,0
2020-3-15,MI,33,205,,8,0
2020-3-15,MN,35,1387,,14,540
2020-3-15,MO,5,122,0,1,32
2020-3-15,MS,10,84,,4,0
2020-3-15,MT,7,103,,2,0
2020-3-15,NC,32,227,,9,90
2020-3-15,ND,1,95,0,0,41
2020-3-15,NE,17,80,,3,0
2020-3-15,NH,13,271,,6,59
2020-3-15,NJ,98,120,2,48,23
2020-3-15,NM,13,482,,3,245
2020-3-15,NV,21,168,,1,0
2020-3-15,NY,729,4543,3,205,1764
2020-3-15,OH,36,139,,23,89
2020-3-15,OK,9,118,,5,82
2020-3-15,OR,36,420,,6,83
2020-3-15,PA,63,205,,16,0
2020-3-15,RI,20,198,,0,0
2020-3-15,SC,19,154,,6,44
2020-3-15,SD,9,327,,0,145
2020-3-15,TN,39,157,,7,27
2020-3-15,TX,56,,,5,0
2020-3-15,UT,28,131,0,22,0
2020-3-15,VA,45,363,1,15,246
2020-3-15,VT,4,348,,0,121
2020-3-15,WA,642,7122,40,74,1121
2020-3-15,WI,33,313,,14,144
2020-3-15,WV,0,38,0,0,12
2020-3-15,WY,3,,,1,0
2020-3-14,AK,1,143,,0,84
2020-3-14,AL,6,22,,5,11
2020-3-14,AR,12,65,,3,35
2020-3-14,AZ,12,121,0,3,27
2020-3-14,CA,252,916,5,50,0
2020-3-14,CO,101,610,1,29,86
2020-3-14,CT,11,125,,5,26
2020-3-14,DC,10,49,,0,29
2020-3-14,DE,6,36,,2,6
2020-3-14,FL,77,478,3,27,0
2020-3-14,GA,66,,1,24,0
2020-3-14,HI,2,,,0,0
2020-3-14,IA,17,83,,1,0
2020-3-14,ID,2,174,,2,43
2020-3-14,IL,46,316,,14,22
2020-3-14,IN,15,74,0,3,13
2020-3-14,KS,6,93,1,0,0
2020-3-14,KY,14,139,,3,32
2020-3-14,LA,69,109,,33,72
2020-3-14,MA,138,352,,15,260
2020-3-14,MD,26,94,,9,0
2020-3-14,ME,3,91,,0,0
2020-3-14,MI,25,205,,9,72
2020-3-14,MN,21,847,,7,306
2020-3-14,MO,4,90,0,2,19
2020-3-14,MS,6,84,,2,43
2020-3-14,MT,5,103,,4,48
2020-3-14,NC,23,137,,8,51
2020-3-14,ND,1,54,0,0,15
2020-3-14,NE,14,80,,1,0
2020-3-14,NH,7,212,,1,118
2020-3-14,NJ,50,97,1,0,0
2020-3-14,NM,10,237,,0,47
2020-3-14,NV,20,168,,9,0
2020-3-14,NY,524,2779,,103,0
2020-3-14,OH,13,50,,0,0
2020-3-14,OK,4,36,,1,0
